"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","Tags"
".mcool file of 4DN dataset 4DNFISFMDXYF","Capture Hi-C, N/A [4DNFISFMDXYF - Sanborn AL et al. (2015)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFISFMDXYF/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFISFMDXYF.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIY3OLS32","in situ Hi-C, in situ Hi-C on GM12878 with NcoI and bio-dCTP (Tethered HiC, high ligation volume) [4DNFIY3OLS32 - Rao SS et al. (2014)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIY3OLS32/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIY3OLS32.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIVISIWOL","Capture Hi-C, N/A [4DNFIVISIWOL - Sanborn AL et al. (2015)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIVISIWOL/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIVISIWOL.mcool","HiCData"
".mcool file of 4DN dataset 4DNFINSKEZND","in situ Hi-C, Preferred Procotol - in situ Hi-C on HAP-1 cells [4DNFINSKEZND - Sanborn AL et al. (2015)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFINSKEZND/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFINSKEZND.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIP9J376Z","Capture Hi-C, N/A [4DNFIP9J376Z - Sanborn AL et al. (2015)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIP9J376Z/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIP9J376Z.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIR7WXURG","Capture Hi-C, N/A [4DNFIR7WXURG - Sanborn AL et al. (2015)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIR7WXURG/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIR7WXURG.mcool","HiCData"
".mcool file of 4DN dataset 4DNFISSBC1HP","Capture Hi-C, N/A [4DNFISSBC1HP - Sanborn AL et al. (2015)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFISSBC1HP/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFISSBC1HP.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIFQHSCES","Capture Hi-C, N/A [4DNFIFQHSCES - Sanborn AL et al. (2015)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIFQHSCES/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIFQHSCES.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIFVQS54S","Capture Hi-C, N/A [4DNFIFVQS54S - Sanborn AL et al. (2015)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIFVQS54S/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIFVQS54S.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIFGQ8KKW","in situ Hi-C, in situ Hi-C on GM12878 crosslinking titration - 1% FA, 5 min, 37C [4DNFIFGQ8KKW - Sanborn AL et al. (2015)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIFGQ8KKW/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIFGQ8KKW.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIB1NHMHI","Capture Hi-C, N/A [4DNFIB1NHMHI - Sanborn AL et al. (2015)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIB1NHMHI/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIB1NHMHI.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI8FTIGIQ","in situ Hi-C, in situ Hi-C on GM12878 with MboI and bio-dATP (Tethered HiC) [4DNFI8FTIGIQ - Rao SS et al. (2014)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI8FTIGIQ/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI8FTIGIQ.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIJFINREY","Capture Hi-C, N/A [4DNFIJFINREY - Sanborn AL et al. (2015)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIJFINREY/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIJFINREY.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIC2XS1Y3","in situ Hi-C, in situ Hi-C on GM12878 with MboI and bio-dATP (w/out crosslinking) [4DNFIC2XS1Y3 - Rao SS et al. (2014)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIC2XS1Y3/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIC2XS1Y3.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIEG3TBMC","in situ Hi-C, Purified nuclei, pre-digestion with HindIII for 4 hours, digestion with HindIII [4DNFIEG3TBMC - Belaghzal H et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIEG3TBMC/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIEG3TBMC.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIP3ELSZY","in situ Hi-C, 4.5 hours after release from prometaphase arrest [4DNFIP3ELSZY - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIP3ELSZY/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIP3ELSZY.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI7LJ15RJ","in situ Hi-C, 5 hours after release from prometaphase arrest [4DNFI7LJ15RJ - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI7LJ15RJ/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI7LJ15RJ.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIGF2O9YZ","in situ Hi-C, Formaldehyde+EGS, DpnII, mitosis [4DNFIGF2O9YZ - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIGF2O9YZ/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIGF2O9YZ.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI9BRQJOG","in situ Hi-C, 3 hours after release from prometaphase arrest [4DNFI9BRQJOG - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI9BRQJOG/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI9BRQJOG.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIZ2QDSKH","in situ Hi-C, 0.5 hours after release from prometaphase arrest [4DNFIZ2QDSKH - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIZ2QDSKH/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIZ2QDSKH.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI6HDY7WZ","in situ Hi-C, Enzyme Dpn II - cells cultured following 4DN SOP [4DNFI6HDY7WZ - Krietenstein N et al. (2020)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI6HDY7WZ/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI6HDY7WZ.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIB59T7NN","in situ Hi-C, Enzyme DpnII - in situ Hi-C on HFFc6 (4DN Tier1 clone) with 4DN cell culture SOP. [4DNFIB59T7NN - Krietenstein N et al. (2020)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIB59T7NN/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIB59T7NN.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI6CTC527","in situ Hi-C, 1 hour after release from prometaphase arrest [4DNFI6CTC527 - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI6CTC527/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI6CTC527.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIOYJL4XN","in situ Hi-C, 12 hours after release from prometaphase arrest [4DNFIOYJL4XN - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIOYJL4XN/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIOYJL4XN.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIIEGYD84","in situ Hi-C, 4.5 hours after release from prometaphase arrest [4DNFIIEGYD84 - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIIEGYD84/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIIEGYD84.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI88WE9UJ","in situ Hi-C, 2 hours after release from prometaphase arrest [4DNFI88WE9UJ - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI88WE9UJ/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI88WE9UJ.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIDOON9PG","in situ Hi-C, 2 hours after release from prometaphase arrest [4DNFIDOON9PG - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIDOON9PG/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIDOON9PG.mcool","HiCData"
".mcool file of 4DN dataset 4DNFITH978XV","in situ Hi-C, Enzyme Nco I - in situ H-C on cells cultured prior to DN SOP [4DNFITH978XV - Correspondence: job.dekker@umassmed.edu]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFITH978XV/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFITH978XV.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI57OYJ68","in situ Hi-C, Formaldehyde+DSG, DpnII [4DNFI57OYJ68 - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI57OYJ68/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI57OYJ68.mcool","HiCData"
".mcool file of 4DN dataset 4DNFINPRZC1W","in situ Hi-C, Purified nuclei, pre-digestion with buffer for 5 minutes, digestion with DpnII [4DNFINPRZC1W - Belaghzal H et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFINPRZC1W/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFINPRZC1W.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIS3EQVA3","in situ Hi-C, 11 hours after release from prometaphase arrest [4DNFIS3EQVA3 - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIS3EQVA3/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIS3EQVA3.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIXGIJGA5","in situ Hi-C, Formaldehyde+DSG, HindIII [4DNFIXGIJGA5 - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIXGIJGA5/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIXGIJGA5.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI1MIOZ4H","in situ Hi-C, Formaldehyde+DSG, HindIII, non synchronized [4DNFI1MIOZ4H - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI1MIOZ4H/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI1MIOZ4H.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIN8CTHRJ","in situ Hi-C, Formaldehyde+EGS, HindIII [4DNFIN8CTHRJ - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIN8CTHRJ/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIN8CTHRJ.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIBVZ9XTJ","in situ Hi-C, Formaldehyde, DpnII, mitosis [4DNFIBVZ9XTJ - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIBVZ9XTJ/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIBVZ9XTJ.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIZTQKBMM","in situ Hi-C, Formaldehyde, HindIII [4DNFIZTQKBMM - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIZTQKBMM/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIZTQKBMM.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIGLBK4QY","in situ Hi-C, 1.5 hours after release from prometaphase arrest [4DNFIGLBK4QY - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIGLBK4QY/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIGLBK4QY.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI7I8KUQD","in situ Hi-C, Formaldehyde+DSG, DpnII [4DNFI7I8KUQD - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI7I8KUQD/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI7I8KUQD.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI2QRPR77","in situ Hi-C, Formaldehyde+EGS, DpnII, non synchronized [4DNFI2QRPR77 - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI2QRPR77/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI2QRPR77.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIQIBKAIQ","in situ Hi-C, 4 hours after release from prometaphase arrest [4DNFIQIBKAIQ - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIQIBKAIQ/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIQIBKAIQ.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI73E8SWK","in situ Hi-C, 1.75 hours after release from prometaphase arrest [4DNFI73E8SWK - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI73E8SWK/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI73E8SWK.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIMBH29YL","in situ Hi-C, Formaldehyde+EGS, HindIII, G1 phase [4DNFIMBH29YL - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIMBH29YL/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIMBH29YL.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIPNC6K5B","in situ Hi-C, Enzyme HindIII - in situ Hi-C on HFF cells grown on plate [4DNFIPNC6K5B - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIPNC6K5B/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIPNC6K5B.mcool","HiCData"
".mcool file of 4DN dataset 4DNFICJNZWM9","in situ Hi-C, 3.25 hours after release from prometaphase arrest [4DNFICJNZWM9 - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFICJNZWM9/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFICJNZWM9.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI9MRP52C","in situ Hi-C, Before prometaphase arrest (asynchronous control) [4DNFI9MRP52C - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI9MRP52C/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI9MRP52C.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIRB1EYHY","in situ Hi-C, Purified nuclei, pre-digestion with buffer for 4 hours, digestion with HindIII [4DNFIRB1EYHY - Belaghzal H et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIRB1EYHY/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIRB1EYHY.mcool","HiCData"
".mcool file of 4DN dataset 4DNFILHGMZQM","in situ Hi-C, 0.5 hours after release from prometaphase arrest [4DNFILHGMZQM - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFILHGMZQM/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFILHGMZQM.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI2XGP1BW","in situ Hi-C, Formaldehyde, DpnII, non synchronized [4DNFI2XGP1BW - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI2XGP1BW/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI2XGP1BW.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI2HS2M26","in situ Hi-C, 2.25 hours after release from prometaphase arrest [4DNFI2HS2M26 - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI2HS2M26/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI2HS2M26.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIOMOOEAL","in situ Hi-C, 2.5 hours after release from prometaphase arrest [4DNFIOMOOEAL - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIOMOOEAL/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIOMOOEAL.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIZEAS9N6","in situ Hi-C, 6 hours after release from prometaphase arrest [4DNFIZEAS9N6 - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIZEAS9N6/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIZEAS9N6.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI2NZL5YZ","in situ Hi-C, 3.5 hours after release from prometaphase arrest [4DNFI2NZL5YZ - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI2NZL5YZ/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI2NZL5YZ.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIA18UYRG","in situ Hi-C, Formaldehyde+EGS, DpnII, G1 phase [4DNFIA18UYRG - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIA18UYRG/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIA18UYRG.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIK6HMOII","in situ Hi-C, Enzyme MboI - in situ Hi-C on HFF cells grown on beads [4DNFIK6HMOII - Correspondence: job.dekker@umassmed.edu]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIK6HMOII/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIK6HMOII.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIQJQY7PW","in situ Hi-C, Enzyme HindIII - in situ Hi-C on HFF-hTERT cells grown on beads [4DNFIQJQY7PW - Correspondence: job.dekker@umassmed.edu]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIQJQY7PW/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIQJQY7PW.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIKI77KEM","in situ Hi-C, Purified nuclei, pre-digestion with HindIII for 4 hours, digestion with DpnII [4DNFIKI77KEM - Belaghzal H et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIKI77KEM/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIKI77KEM.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIS6HAUPP","in situ Hi-C, HepG2 [4DNFIS6HAUPP - Correspondence: job.dekker@umassmed.edu]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIS6HAUPP/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIS6HAUPP.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIW961HN2","in situ Hi-C, 0.5 hours after release from prometaphase arrest [4DNFIW961HN2 - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIW961HN2/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIW961HN2.mcool","HiCData"
